temp_rollmean_3,temp_rollmean_7,temp_rollstd_7
27.400000000000002,27.642857142857142,0.48941169737121953
27.266666666666666,27.585714285714285,0.47759317216142005
27.666666666666668,27.7,0.6757711644237522
28.400000000000002,27.857142857142858,0.793425364809933
29.03333333333333,28.11428571428571,0.9685531674075516
28.8,28.157142857142855,0.9641181512261718
28.5,28.185714285714287,0.9511897312113218
28.099999999999998,28.414285714285715,0.6517376042257074
28.2,28.557142857142857,0.5126959555692844
28.46666666666667,28.52857142857143,0.4956957592256009
28.599999999999998,28.5,0.4830458915396059
28.8,28.45714285714286,0.39520940802369126
28.866666666666664,28.557142857142853,0.4076646614442253
29.03333333333333,28.72857142857143,0.3302235894777579
28.833333333333332,28.771428571428572,0.26276913640603594
28.7,28.771428571428572,0.26276913640603594
28.733333333333334,28.842857142857145,0.30472470010994646
28.933333333333334,28.914285714285715,0.29680841985225287
28.933333333333334,28.828571428571426,0.31997023671102054
28.566666666666666,28.714285714285715,0.418045338165443
28.166666666666668,28.54285714285714,0.47559486560562564
27.900000000000002,28.428571428571427,0.5736267244886494
28.03333333333333,28.428571428571427,0.5736267244886494
28.133333333333336,28.285714285714285,0.4634241089562171
28.433333333333334,28.214285714285715,0.3387652649872239
28.5,28.242857142857144,0.37352886036258115
28.8,28.385714285714283,0.4845223470200981
29.133333333333336,28.62857142857143,0.610230245383586
29.666666666666668,29.0,0.7302967433401929
30.066666666666666,29.25714285714286,0.8343802947040607
30.366666666666664,29.58571428571429,0.8008923594519617
30.400000000000002,29.842857142857145,0.7161404491139306
30.366666666666664,30.057142857142857,0.5126959555692853
30.0,30.099999999999998,0.4242640687118817
29.666666666666668,30.071428571428573,0.46802523334493384
29.333333333333332,29.91428571428571,0.5550632739564005
29.400000000000002,29.814285714285713,0.5367450401216549
29.5,29.699999999999996,0.44347115652162133
29.7,29.614285714285717,0.32877840272012293
29.599999999999998,29.485714285714284,0.21930626551741342
29.566666666666666,29.514285714285716,0.2193062655174143
29.666666666666668,29.614285714285717,0.30237157840731194
30.033333333333335,29.78571428571429,0.36253078686992946
30.333333333333332,29.914285714285715,0.4375255094603414
30.400000000000002,30.0,0.44721359549991385
30.433333333333334,30.099999999999998,0.4725815626252204
30.03333333333333,30.1,0.4725815626252204
28.96666666666667,29.74285714285714,1.2380860805521958
28.5,29.599999999999998,1.247664484814175
28.600000000000005,29.485714285714288,1.197815471916212
29.333333333333332,29.314285714285713,1.1111984092689546
29.46666666666667,29.2,1.0311805532171765
29.5,29.08571428571429,0.8989411761039682
29.833333333333332,29.228571428571428,1.0111285538352186
30.166666666666668,29.714285714285715,0.5113008619477595
30.53333333333333,29.95714285714286,0.5711308748355569
30.7,30.128571428571426,0.6237368187365344
30.266666666666666,30.114285714285717,0.6466028441749944
29.900000000000002,30.142857142857142,0.6187545093630406
29.733333333333334,30.228571428571428,0.5879747322072948
30.2,30.271428571428572,0.6047431568147261
30.433333333333334,30.25714285714286,0.5996030432909459
30.200000000000003,30.085714285714285,0.5899959644736493
29.966666666666665,29.95714285714286,0.49952358255017615
29.86666666666667,30.085714285714285,0.3716116764785405
30.2,30.214285714285715,0.37161167647854115
30.5,30.285714285714285,0.43369947901189915
30.566666666666666,30.242857142857144,0.41173269183265443
30.633333333333336,30.3,0.4618802153516515
30.633333333333336,30.47142857142857,0.3728908942942629
30.8,30.599999999999998,0.2886751345947381
30.733333333333334,30.671428571428574,0.1889822365045009
30.633333333333336,30.657142857142862,0.1988059594774938
30.2,30.47142857142857,0.4680252333449287
30.266666666666666,30.54285714285714,0.47559486560562514
30.366666666666664,30.542857142857144,0.47559486560562514
30.3,30.32857142857143,0.6473388749701147
30.0,30.199999999999996,0.627162924074189
29.900000000000002,30.185714285714283,0.6175990377490276
30.233333333333334,30.157142857142855,0.6051367417290321
30.46666666666667,30.314285714285713,0.5459809869356184
30.333333333333332,30.214285714285715,0.5047394424471481
30.5,30.214285714285715,0.5047394424471481
30.566666666666666,30.428571428571427,0.3450327796711114
30.599999999999998,30.47142857142857,0.28115408417373866
30.600000000000005,30.514285714285716,0.3078342163598117
30.233333333333334,30.428571428571427,0.43479606604427107
30.266666666666666,30.38571428571429,0.4298393941483957
30.133333333333336,30.428571428571427,0.41115400891584936
30.23333333333333,30.314285714285713,0.4017817460120931
30.03333333333333,30.157142857142855,0.39520940802368326
30.133333333333336,30.228571428571428,0.4461475305855374
30.133333333333336,30.11428571428571,0.37161167647854093
30.166666666666668,30.12857142857143,0.3545621041711019
29.599999999999998,29.942857142857143,0.5411627692821234
29.46666666666667,29.828571428571426,0.5122313465426598
29.566666666666666,29.842857142857145,0.5191568255582927
29.833333333333332,29.857142857142858,0.5159365040297402
29.900000000000002,29.72857142857143,0.35923198500074366
29.900000000000002,29.742857142857144,0.37352886036257604
30.2,29.87142857142857,0.5219012860502507
30.26666666666667,30.014285714285712,0.35321651258379205
30.166666666666668,30.042857142857144,0.3207134902948331
30.099999999999998,30.1,0.36514837167004294
29.933333333333334,30.057142857142857,0.41975049278163695
30.0,30.085714285714285,0.4059087394499599
30.066666666666666,30.17142857142857,0.46802523334492246
29.933333333333337,29.942857142857147,0.5503245795501907
29.5,29.75714285714286,0.720780000779546
28.8,29.585714285714285,0.8414839499926257
28.166666666666668,29.114285714285717,1.121648446749335
27.46666666666667,28.7,1.4445299120013495
26.96666666666667,28.285714285714285,1.4252819269984915
27.2,27.88571428571429,0.9476788686549907
27.433333333333334,27.62857142857143,0.795223837910383
27.2,27.3,0.7527726527090619
26.8,27.02857142857143,0.5089672082242555
26.96666666666667,27.114285714285717,0.5871642911161049
27.5,27.314285714285713,0.6202917900165027
27.366666666666664,27.2,0.7302967433402028
27.233333333333334,27.128571428571426,0.6725927091345295
27.166666666666668,27.2,0.7187952884282421
28.0,27.542857142857144,0.8363753998796121
28.7,27.942857142857147,1.0162957949618365
29.26666666666667,28.185714285714287,1.1682302447556605
29.233333333333334,28.285714285714285,1.1795883059053
29.0,28.642857142857142,0.7934253648099292
29.0,28.942857142857147,0.6241184258806688
29.066666666666663,29.099999999999998,0.3785938897199551
29.133333333333336,29.128571428571426,0.3592319850007388
28.96666666666667,29.057142857142853,0.3207134902948358
28.96666666666667,28.971428571428568,0.2563479777845732
29.0,29.02857142857143,0.22886885410842958
29.133333333333336,29.11428571428571,0.24102953780644806
29.099999999999998,29.014285714285712,0.1951800145895871
28.566666666666666,28.814285714285713,0.6094494002200077
28.566666666666666,28.87142857142857,0.6473388749701148
28.599999999999998,28.857142857142858,0.64512826336352
28.8,28.742857142857144,0.7044078904941603
28.566666666666663,28.685714285714287,0.6866065623255644
28.26666666666667,28.485714285714288,0.6466028441750007
28.299999999999997,28.4,0.6377042156569381
28.2,28.52857142857143,0.5023753102819779
28.333333333333332,28.385714285714283,0.32366943748502136
27.666666666666668,28.0,0.8266397845091348
27.766666666666666,28.085714285714285,0.868770340632021
27.7,28.014285714285712,0.829515062006238
28.833333333333332,28.24285714285714,1.0228345302102622
28.933333333333334,28.357142857142858,1.0612212192518793
29.666666666666668,28.642857142857142,1.313845682030595
29.400000000000002,28.7,1.3102162671355553
29.566666666666666,29.171428571428574,0.7227592630889672
29.333333333333332,29.314285714285713,0.7128079952520107
29.133333333333336,29.314285714285713,0.7128079952520107
28.400000000000002,28.985714285714288,1.022135952191224
27.366666666666664,28.642857142857142,1.3624208146495842
27.400000000000002,28.342857142857145,1.1207990347026724
27.666666666666668,28.24285714285714,1.104320519380029
28.266666666666666,28.085714285714285,0.9651054716602431
28.5,27.985714285714288,0.7904188160474641
28.833333333333332,28.114285714285717,0.8970852271450437
28.76666666666667,28.24285714285714,0.8223080178317888
28.666666666666668,28.542857142857144,0.39520940802369914
28.566666666666663,28.614285714285717,0.38913824205356273
28.5,28.599999999999998,0.4123105625617248
27.96666666666667,28.414285714285715,0.7057586259445975
27.53333333333333,28.2,0.7257180352358892
27.7,28.114285714285717,0.6309478885733847
28.366666666666664,28.242857142857144,0.7345228447936666
28.933333333333334,28.314285714285713,0.8071112509614403
28.933333333333334,28.27142857142857,0.7846746368490931
28.599999999999998,28.285714285714285,0.7798046153333591
28.233333333333334,28.428571428571427,0.5964178784327746
28.233333333333334,28.571428571428573,0.43479606604427873
28.533333333333335,28.642857142857142,0.46136443605581723
28.833333333333332,28.62857142857143,0.4461475305855436
28.933333333333334,28.571428571428573,0.3817254061681611
28.766666666666666,28.571428571428573,0.3817254061681611
28.866666666666664,28.74285714285714,0.40355562548067425
28.766666666666666,28.8,0.3162277660167638
28.733333333333334,28.785714285714285,0.3338091841584433
27.900000000000002,28.47142857142857,0.8035634920242799
27.7,28.314285714285713,0.7904188160474686
27.866666666666664,28.328571428571426,0.8014867137893982
28.599999999999998,28.400000000000002,0.8406346808612166
29.0,28.37142857142857,0.8077010290824983
29.266666666666666,28.542857142857144,0.9536895771286251
29.400000000000002,28.685714285714283,1.002378124642524
29.233333333333334,28.942857142857147,0.5798193478924466
28.766666666666666,29.0,0.4690415759822813
28.900000000000002,29.12857142857143,0.5529143565817604
28.933333333333334,29.085714285714285,0.5756983337030862
29.3,29.12857142857143,0.5879747322072796
29.46666666666667,29.214285714285715,0.7151423434733147
30.03333333333333,29.357142857142858,0.8462803768198826
29.333333333333332,29.17142857142857,1.133893419027653
27.96666666666667,28.87142857142857,1.5892495983055135
26.966666666666665,28.52857142857143,1.614222501922908
27.266666666666666,28.457142857142856,1.6164334637890645
27.799999999999997,28.228571428571428,1.573440270780644
27.833333333333332,27.828571428571426,1.2893335303097304
27.433333333333334,27.342857142857145,0.6320789582985946
27.0,27.228571428571428,0.7087883692478211
26.566666666666666,27.22857142857143,0.7087883692478211
26.5,27.142857142857142,0.7207800007796051
27.133333333333336,27.171428571428574,0.7718252948137433
27.666666666666668,27.17142857142857,0.7718252948137433
28.366666666666664,27.37142857142857,1.0144198435793943
28.166666666666668,27.485714285714288,1.0106574946185227
28.400000000000002,27.771428571428572,0.9673232581274411
28.46666666666667,28.185714285714283,0.786190331977708
28.933333333333337,28.52857142857143,0.5765248931146992
29.066666666666666,28.599999999999998,0.5887840577551551
29.03333333333333,28.77142857142857,0.4820590756130443
28.8,28.714285714285715,0.48795003647421875
28.3,28.657142857142855,0.618754509363043
28.03333333333333,28.61428571428571,0.6414269805897869
28.3,28.642857142857142,0.6704653678779893
29.099999999999998,28.72857142857143,0.7825477316949467
29.366666666666664,28.742857142857144,0.7870983480631647
28.866666666666664,28.571428571428573,0.849929969103875
28.133333333333336,28.442857142857147,0.9271050693010889
27.933333333333337,28.585714285714285,0.8091735937126621
28.400000000000002,28.72857142857143,0.8179533110438344
28.53333333333333,28.542857142857144,0.8141603913585481
28.433333333333334,28.3,0.6027713773341478
27.53333333333333,27.942857142857143,0.8202786982831708
27.400000000000002,27.914285714285715,0.829515062006248
27.666666666666668,28.1,0.8906926143924828
28.200000000000003,28.057142857142857,0.881016728666636
28.433333333333334,27.928571428571427,0.7409774753982805
28.066666666666666,27.9,0.7416198487095607
27.599999999999998,27.7,0.8582928793055823
27.3,27.82857142857143,0.7016986193380659
27.53333333333333,27.957142857142856,0.7345228447936794
27.96666666666667,27.82857142857143,0.6102302453836164
28.400000000000002,27.914285714285715,0.6914443130832956
28.333333333333332,27.91428571428571,0.6914443130832956
28.233333333333334,27.900000000000002,0.6952217871538021
28.0,28.085714285714285,0.45250624831253894
27.46666666666667,27.985714285714284,0.6593647736737941
27.599999999999998,27.928571428571427,0.6237368187365651
28.03333333333333,28.11428571428571,0.8132825901422915
28.866666666666664,28.185714285714287,0.8914941978285023
29.233333333333334,28.314285714285713,0.971988634070316
29.233333333333334,28.542857142857144,0.9913915184512657
29.400000000000002,28.785714285714285,1.0431180365113006
29.433333333333334,29.157142857142862,0.4961758520831236
29.333333333333332,29.285714285714285,0.21157009420482148
28.766666666666666,29.099999999999998,0.5291502622128621
28.133333333333336,28.842857142857145,0.8263517065130903
27.566666666666666,28.571428571428573,0.9860937847795808
27.433333333333334,28.328571428571426,0.9860937847795863
27.066666666666666,27.842857142857145,1.0341778423094414
27.333333333333332,27.671428571428574,0.832094316998358
27.733333333333334,27.642857142857142,0.7807200583588352
28.266666666666666,27.628571428571426,0.773981665834297
28.433333333333334,27.800000000000004,0.8445906306213319
28.566666666666666,28.071428571428573,0.9551863443228996
28.933333333333334,28.271428571428572,0.9860937847795899
29.100000000000005,28.67142857142857,0.502375310281983
29.066666666666666,28.814285714285713,0.4525062483125119
29.133333333333336,28.87142857142857,0.47509397566612316
29.233333333333334,29.08571428571429,0.24784787961271307
29.366666666666664,29.214285714285715,0.17728105208541486
29.5,29.271428571428572,0.22886885410839478
29.566666666666666,29.357142857142858,0.22253945610552447
29.700000000000003,29.47142857142857,0.2690370836536842
29.7,29.54285714285714,0.2149196970740462
29.5,29.514285714285712,0.2734262327609218
28.599999999999998,29.199999999999996,0.9219544457292577
28.26666666666667,29.071428571428573,0.9357960705806768
28.100000000000005,28.914285714285715,0.9245333443212647
28.433333333333334,28.714285714285715,0.9026416258747831
28.400000000000002,28.514285714285712,0.7358183005528947
28.333333333333332,28.32857142857143,0.5589105048046069
28.5,28.285714285714285,0.5080307452263378
28.599999999999998,28.514285714285716,0.21157009420492826
28.766666666666666,28.54285714285714,0.23704530408858998
28.766666666666666,28.571428571428573,0.24299715851752962
28.7,28.62857142857143,0.1799470821684073
28.96666666666667,28.785714285714285,0.3976119189551554
29.100000000000005,28.900000000000002,0.346410161513713
29.03333333333333,28.857142857142858,0.39096949095434846
28.933333333333334,28.928571428571427,0.4231401884099106
28.8,28.914285714285715,0.42983939414839734
28.96666666666667,28.942857142857143,0.41975049278164156
28.933333333333334,29.02857142857143,0.3988077469753678
29.2,29.014285714285712,0.3760699023167396
29.233333333333334,29.0,0.37416573867732916
29.23333333333333,29.114285714285717,0.2672612419123202
29.066666666666663,29.071428571428573,0.25634797778455826
29.0,29.085714285714285,0.23401261667237208
28.900000000000002,29.085714285714285,0.23401261667237208
28.3,28.800000000000004,0.7416198487095412
27.8,28.485714285714288,0.8532849688675046
27.0,28.12857142857143,1.091961973871321
26.766666666666666,27.74285714285714,1.1267314717907857
26.400000000000002,27.342857142857138,1.1028102630056171
26.3,26.97142857142857,0.9586697132212327
26.46666666666667,26.7,0.4618802153517835
27.166666666666668,26.857142857142858,0.7546680127869986
27.866666666666664,27.0,0.9273618495496025
28.433333333333334,27.314285714285713,1.0884676865952174
28.5,27.599999999999998,1.1015141094572305
28.666666666666668,27.97142857142857,0.9827076298239904
28.366666666666664,28.2,0.6218252702059096
28.099999999999998,28.3,0.42031734043059277
27.76666666666667,28.22857142857143,0.4608480795022758
27.900000000000002,28.214285714285715,0.45981362684087085
27.933333333333334,28.08571428571429,0.42594432902500434
28.066666666666666,28.042857142857144,0.3909694909543894
27.899999999999995,27.885714285714283,0.21930626551750695
28.2,28.014285714285712,0.3716116764785939
28.299999999999997,28.12857142857143,0.3817254061681976
28.46666666666667,28.185714285714283,0.3532165125838441
28.433333333333334,28.24285714285714,0.38668308667925505
28.333333333333332,28.3,0.3366501646120475
28.3,28.285714285714285,0.34364987719366896
28.2,28.371428571428574,0.22886885410849453
28.266666666666666,28.32857142857143,0.17994708216844382
28.26666666666667,28.271428571428572,0.1799470821684475
28.400000000000002,28.342857142857145,0.23704530408860663
28.666666666666668,28.428571428571427,0.3988077469754075
28.96666666666667,28.542857142857144,0.43534332373861995
28.866666666666664,28.585714285714285,0.3976119189551753
28.53333333333333,28.571428571428573,0.4111540089158787
28.366666666666664,28.58571428571429,0.4059087394499948
28.599999999999998,28.728571428571428,0.3817254061681782
29.03333333333333,28.842857142857145,0.47908643220590263
29.233333333333334,28.828571428571426,0.4680252333449459
29.166666666666668,28.814285714285717,0.4634241089562316
29.0,28.900000000000002,0.4281744192888012
28.833333333333332,28.957142857142856,0.3359421718943738
28.133333333333336,28.714285714285715,0.8858678822272988
27.333333333333332,28.357142857142858,1.1645559137243955
27.333333333333332,28.228571428571428,1.0625665245280453
28.03333333333333,28.2,1.0376254944182206
28.866666666666664,28.228571428571428,1.0625665245280451
29.166666666666668,28.3,1.13724814061546
29.400000000000002,28.442857142857147,1.2394315133118325
29.599999999999998,28.857142857142858,1.0721584815332943
29.366666666666664,29.17142857142857,0.4309458036856213
29.133333333333336,29.214285714285715,0.3760699023167514
28.833333333333332,29.2,0.39157800414897276
28.766666666666666,29.12857142857143,0.4535573676110306
28.366666666666664,28.871428571428574,0.6676183683170028
27.5,28.385714285714283,1.1275764148954874
26.7,27.885714285714283,1.2198750911856697
26.2,27.514285714285712,1.2889641466808108
26.599999999999998,27.3,1.1357816691600662
27.133333333333336,27.157142857142855,0.9658452996506086
27.799999999999997,27.099999999999998,0.8736894948054287
28.133333333333336,27.2,0.9865765724632638
28.333333333333332,27.514285714285712,0.9651054716602687
28.53333333333333,27.885714285714283,0.8706866474772912
28.600000000000005,28.228571428571428,0.48205907561308947
28.566666666666666,28.357142857142858,0.31547394428668385
28.366666666666664,28.414285714285715,0.21930626551748142
28.333333333333332,28.45714285714286,0.19880595947756108
28.26666666666667,28.414285714285715,0.24102953780651823
28.066666666666666,28.3,0.39157800414901206
27.933333333333337,28.200000000000006,0.32659863237108233
27.933333333333337,28.12857142857143,0.27516228977511376
28.366666666666664,28.214285714285715,0.4017817460121409
28.433333333333334,28.228571428571428,0.40296519996265767
28.433333333333334,28.17142857142857,0.3860668582611237
28.400000000000002,28.271428571428572,0.4498677054212074
28.5,28.414285714285715,0.348466026218559
28.5,28.414285714285718,0.348466026218559
28.2,28.385714285714283,0.38483144114692897
28.066666666666666,28.28571428571429,0.31320159337913395
28.066666666666666,28.25714285714286,0.3207134902948964
28.266666666666666,28.314285714285717,0.32366943748505744
28.366666666666664,28.271428571428572,0.2627691364061046
28.5,28.25714285714286,0.24397501823711604
28.46666666666667,28.3,0.23804761428473806
28.266666666666666,28.3,0.23804761428473806
28.233333333333334,28.328571428571426,0.23603873774080478
28.23333333333333,28.37142857142857,0.21380899352990204
28.566666666666666,28.428571428571427,0.29277002188452617
28.899999999999995,28.557142857142853,0.4720774754816355
29.099999999999998,28.628571428571426,0.49904671028630765
29.0,28.657142857142855,0.48941169737121576
28.900000000000002,28.82857142857143,0.37733400639341635
28.8,28.87142857142857,0.3352326839389383
28.633333333333336,28.82857142857143,0.4151878519187501
28.36666666666667,28.74285714285714,0.4577377082170184
28.333333333333332,28.62857142857143,0.35456210417111955
28.666666666666668,28.642857142857146,0.3735288603625894
28.96666666666667,28.728571428571428,0.4270608298368183
29.133333333333336,28.728571428571428,0.4270608298368183
29.166666666666668,28.800000000000004,0.4618802153516515
29.2,28.971428571428568,0.37289089429424616
29.46666666666667,29.2,0.38297084310244134
29.466666666666665,29.285714285714285,0.2794552524021707
29.633333333333336,29.385714285714283,0.32366943748494587
29.266666666666666,29.32857142857143,0.390360029179311
29.066666666666666,29.25714285714286,0.47559486560559155
28.766666666666666,29.214285714285715,0.49473417585793683
28.833333333333332,29.171428571428574,0.4990467102862706
29.166666666666668,29.12857142857143,0.4347960660442458
29.3,29.142857142857142,0.43915503282676266
29.36666666666667,29.057142857142857,0.33594217189433223
29.333333333333332,29.157142857142855,0.3505098327537669
29.366666666666664,29.271428571428572,0.2563479777845104
29.366666666666664,29.314285714285713,0.20354009783944316
29.433333333333334,29.41428571428571,0.19518001458947942
29.599999999999998,29.457142857142856,0.26367367999805574
29.900000000000002,29.571428571428566,0.3450327796710305
30.066666666666663,29.714285714285715,0.371611676478452
30.233333333333334,29.842857142857138,0.43534332373850265
30.399999999999995,30.014285714285712,0.4670066788549192
30.599999999999998,30.24285714285714,0.3866830866790715
30.733333333333334,30.400000000000002,0.351188458428185
30.8,30.528571428571432,0.29840847683576327
30.8,30.62857142857143,0.24299715851719833
30.8,30.714285714285715,0.1573591584932743
30.8,30.771428571428576,0.07559289460053666
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.8,30.8,0.0
30.566666666666666,30.7,0.26457513110609565
30.333333333333332,30.6,0.34156502553171625
29.5,30.24285714285714,0.9180725150318929
29.233333333333334,30.02857142857143,0.9411239481142449
29.333333333333332,29.97142857142857,0.8976158898516379
30.066666666666666,29.928571428571427,0.8577378887015255
30.03333333333333,29.7,0.7979139469056483
30.066666666666663,29.757142857142856,0.8443086774734825
29.566666666666663,29.599999999999998,0.8717797887080717
29.599999999999998,29.74285714285714,0.6852180744286368
29.46666666666667,29.857142857142858,0.6654751256485952
28.933333333333334,29.428571428571427,1.0889050857233566
28.933333333333337,29.25714285714286,0.9812528434899241
28.833333333333332,29.342857142857145,1.001427552475492
29.0,28.97142857142857,0.9827076298239616
28.5,28.800000000000004,1.0770329614268808
28.566666666666666,28.900000000000002,1.1604596790352586
29.433333333333334,28.957142857142856,1.2367391841143198
29.900000000000002,29.214285714285715,1.0286375640113288
29.766666666666666,29.257142857142856,1.0390013520317134
29.766666666666666,29.357142857142858,1.1296860077872908
30.099999999999998,29.685714285714287,0.9564318610135205
29.600000000000005,29.728571428571428,0.8596787882968249
28.933333333333337,29.514285714285716,0.9616454152970327
28.733333333333334,29.38571428571429,0.8629958891917244
29.633333333333336,29.614285714285717,1.0056980518169756
30.3,29.742857142857144,1.059649537751524
30.066666666666666,29.514285714285712,1.0415190371576526
29.566666666666666,29.385714285714283,0.9973775136636164
29.333333333333332,29.62857142857143,0.8240434570139537
29.03333333333333,29.557142857142857,0.9501879513322823
28.599999999999998,29.32857142857143,1.1161157134070854
28.26666666666667,29.04285714285714,0.9144345117013184
28.533333333333335,28.8,0.6506407098647551
28.3,28.571428571428573,0.8577378887016066
27.53333333333333,28.17142857142857,1.0843035948083612
27.333333333333332,27.942857142857143,0.8202786982832221
27.46666666666667,27.9,0.8246211251235801
27.633333333333336,27.757142857142856,0.8885515232803913
26.966666666666665,27.38571428571429,0.9227288721117943
27.166666666666668,27.314285714285713,0.8071112509615457
27.03333333333333,27.214285714285715,0.8513294924775332
27.099999999999998,27.199999999999996,0.8660254037845263
26.7,27.042857142857144,0.7457817885887569
27.099999999999998,27.057142857142857,0.7612646120265785
27.866666666666664,27.300000000000004,0.9797958971133427
28.366666666666664,27.642857142857142,0.9501879513323909
28.533333333333335,27.642857142857142,0.9501879513323909
28.766666666666666,28.04285714285714,1.024462693085439
29.3,28.58571428571429,1.0155927192672138
29.266666666666666,28.74285714285714,0.8121107126025342
28.7,28.728571428571428,0.8320943169983444
28.03333333333333,28.657142857142855,0.8560707580902058
28.13333333333333,28.642857142857142,0.8580154288767042
28.53333333333333,28.728571428571428,0.8479667558622853
28.5,28.542857142857144,0.8182443458550869
28.399999999999995,28.25714285714286,0.3690399384762009
28.26666666666667,28.3,0.37859388972006736
28.666666666666668,28.528571428571432,0.43479606604433674
29.0,28.67142857142857,0.4715728494951223
28.900000000000002,28.628571428571426,0.5023753102820179
28.666666666666668,28.58571428571429,0.48795003647427265
28.599999999999998,28.714285714285715,0.4561745697594621
28.666666666666668,28.74285714285714,0.423702501200782
28.433333333333334,28.657142857142855,0.528700113035555
28.266666666666666,28.54285714285714,0.44668088108158477
28.266666666666666,28.428571428571427,0.3401680257083404
28.3,28.400000000000002,0.3696845502136845
28.0,28.257142857142856,0.46136443605590827
28.03333333333333,28.185714285714283,0.353216512583934
28.099999999999998,28.157142857142862,0.34086724129861923
27.76666666666667,27.97142857142857,0.6848705126136578
27.200000000000003,27.728571428571428,0.7631388814501953
26.866666666666664,27.557142857142857,0.720780000779664
27.2,27.5,0.6952217871539002
27.833333333333332,27.657142857142855,0.8323804075404788
28.266666666666666,27.657142857142855,0.8323804075404788
28.333333333333332,27.599999999999998,0.8020806277011377
27.899999999999995,27.714285714285715,0.6841748592979304
27.466666666666665,27.771428571428572,0.607492896294037
27.233333333333334,27.757142857142856,0.624118425880785
27.133333333333336,27.685714285714287,0.6718843437889281
27.166666666666668,27.485714285714288,0.5080307452264751
27.566666666666666,27.45714285714286,0.4429339411138067
27.8,27.457142857142856,0.4429339411138067
28.3,27.657142857142855,0.6704653678781035
28.3,27.814285714285717,0.6743603671346641
28.333333333333332,27.928571428571427,0.5964178784328721
28.3,28.157142857142855,0.5287001130356114
28.400000000000002,28.342857142857145,0.3866830866793241
28.7,28.414285714285715,0.42201331506869677
28.8,28.58571428571429,0.3716116764786252
28.833333333333332,28.571428571428573,0.3638419332360826
28.96666666666667,28.699999999999996,0.40824829046386873
28.7,28.742857142857144,0.3154739442867026
28.866666666666664,28.814285714285713,0.35790395093548705
28.666666666666668,28.814285714285713,0.35790395093548705
29.166666666666668,28.942857142857143,0.4894116973712326
29.0,28.9,0.4966554808583634
29.0,28.885714285714283,0.5047394424471813
28.433333333333334,28.714285714285715,0.5785861256216807
28.599999999999998,28.857142857142858,0.5533448076836585
28.633333333333336,28.785714285714285,0.533630869386227
28.900000000000002,28.814285714285713,0.5273473599964553
28.599999999999998,28.614285714285717,0.3804758924845529
28.53333333333333,28.58571428571429,0.3804758924845567
28.200000000000003,28.471428571428568,0.482059075613123
28.3,28.557142857142857,0.43534332373866397
28.633333333333336,28.599999999999998,0.5163977794943357
29.100000000000005,28.671428571428574,0.5648430038936711
29.166666666666668,28.67142857142857,0.5648430038936711
